customer_id,customer_name,gender,age,city,signup_date
2136,Customer_2136,Male,38,Delhi,07-07-2019
2138,Customer_2138,Male,33,Delhi,22-03-2021
2139,Customer_2139,NULL,20,Mumbai,17-04-2023
2143,Customer_2143,NULL,59,Delhi,30-01-2023
2144,Customer_2144,Male,58,Mumbai,24-03-2021
2145,Customer_2145,Male,35,Hyderabad,07-04-2021
2148,Customer_2148,NULL,32,Hyderabad,27-03-2023
2149,Customer_2149,NULL,43,Hyderabad,21-02-2022
2151,Customer_2151,Male,58,Bangalore,18-07-2019
2153,Customer_2153,Male,33,Mumbai,31-07-2018
2154,Customer_2154,Male,68,Bangalore,01-06-2023
2155,Customer_2155,Male,44,Pune,17-10-2019
2159,Customer_2159,Male,45,Bangalore,02-10-2024
2160,Customer_2160,Female,49,Hyderabad,04-05-2024
2161,Customer_2161,Female,47,Pune,16-02-2024
2162,Customer_2162,Female,19,Pune,24-11-2019
2164,Customer_2164,Male,20,Mumbai,08-11-2018
2169,Customer_2169,Male,24,Mumbai,04-12-2020
2171,Customer_2171,Female,42,Delhi,17-09-2020
2173,Customer_2173,NULL,21,Pune,20-06-2019
2175,Customer_2175,NULL,24,Delhi,26-06-2023
2178,Customer_2178,Female,64,Bangalore,17-04-2022
2179,Customer_2179,NULL,53,Pune,06-10-2020
2180,Customer_2180,Female,46,Hyderabad,02-04-2020
2181,Customer_2181,Male,32,Mumbai,28-12-2020
2182,Customer_2182,Male,32,Bangalore,09-10-2018
2184,Customer_2184,NULL,28,Bangalore,02-08-2019
2187,Customer_2187,Female,39,Bangalore,21-01-2021
2192,Customer_2192,Male,41,Pune,30-07-2024
2194,Customer_2194,Male,24,Hyderabad,06-08-2023
2196,Customer_2196,Male,37,Pune,30-10-2020
2198,Customer_2198,NULL,68,Pune,23-02-2018
2200,Customer_2200,Male,62,Bangalore,09-03-2022
2201,Customer_2201,Female,38,Bangalore,05-03-2024
2202,Customer_2202,Male,32,Pune,28-03-2024
2203,Customer_2203,Female,44,Hyderabad,14-11-2018
2204,Customer_2204,Male,32,Bangalore,22-12-2023
2205,Customer_2205,Male,54,Pune,21-05-2018
2206,Customer_2206,Male,50,Mumbai,08-05-2022
2207,Customer_2207,Female,29,Pune,21-10-2023
2209,Customer_2209,Male,19,Pune,04-06-2022
2211,Customer_2211,NULL,36,Bangalore,07-05-2020
2213,Customer_2213,Female,57,Delhi,27-09-2022
2215,Customer_2215,NULL,19,Hyderabad,22-07-2023
2219,Customer_2219,Male,38,Bangalore,15-06-2018
2220,Customer_2220,Male,31,Bangalore,16-09-2022
2223,Customer_2223,NULL,69,Bangalore,07-02-2022
2224,Customer_2224,NULL,62,Delhi,27-01-2018
2230,Customer_2230,NULL,61,Pune,14-07-2024
2231,Customer_2231,Male,61,Mumbai,27-03-2022
2233,Customer_2233,Male,31,Pune,14-08-2019
2234,Customer_2234,Male,26,Pune,31-10-2020
2239,Customer_2239,NULL,23,Pune,22-11-2020
2243,Customer_2243,NULL,37,Bangalore,26-11-2023
2245,Customer_2245,NULL,51,Pune,26-02-2024
2249,Customer_2249,NULL,34,Hyderabad,16-12-2021
2251,Customer_2251,NULL,56,Bangalore,07-09-2019
2253,Customer_2253,Male,47,Bangalore,28-06-2020
2255,Customer_2255,NULL,28,Pune,16-07-2021
2256,Customer_2256,NULL,66,Delhi,09-09-2024
2257,Customer_2257,Female,59,Hyderabad,25-05-2024
2259,Customer_2259,NULL,48,Pune,07-08-2023
2260,Customer_2260,NULL,28,Pune,30-04-2020
2261,Customer_2261,Female,34,Pune,15-06-2024
2262,Customer_2262,NULL,38,Delhi,18-03-2024
2263,Customer_2263,NULL,51,Delhi,05-06-2023
2264,Customer_2264,Female,34,Mumbai,21-10-2020
2265,Customer_2265,Male,36,Bangalore,11-09-2024
2267,Customer_2267,Male,61,Bangalore,05-04-2020
1,Customer_1,Male,66,Delhi,21-03-2021
2268,Customer_2268,Female,66,Pune,01-04-2023
2273,Customer_2273,Female,43,Pune,25-07-2022
2281,Customer_2281,NULL,36,Hyderabad,21-01-2024
2282,Customer_2282,Male,47,Bangalore,01-05-2018
2283,Customer_2283,Female,61,Hyderabad,19-03-2020
2286,Customer_2286,Male,23,Mumbai,09-04-2019
2287,Customer_2287,Female,29,Hyderabad,27-02-2018
2288,Customer_2288,Female,35,Pune,14-04-2023
2289,Customer_2289,NULL,30,Hyderabad,04-05-2018
2292,Customer_2292,NULL,42,Pune,06-05-2023
2294,Customer_2294,Female,68,Mumbai,02-07-2023
2296,Customer_2296,Male,37,Hyderabad,23-06-2024
2297,Customer_2297,Female,50,Mumbai,03-10-2024
2298,Customer_2298,Female,44,Delhi,15-01-2021
2300,Customer_2300,Female,27,Mumbai,25-08-2019
2301,Customer_2301,NULL,44,Hyderabad,03-05-2023
2302,Customer_2302,NULL,55,Pune,25-10-2022
2305,Customer_2305,NULL,28,Hyderabad,07-03-2018
2306,Customer_2306,NULL,62,Bangalore,11-08-2022
2307,Customer_2307,NULL,27,Bangalore,18-05-2018
2310,Customer_2310,Male,48,Bangalore,29-01-2020
2314,Customer_2314,Female,68,Hyderabad,14-05-2019
2316,Customer_2316,NULL,59,Pune,13-01-2023
2318,Customer_2318,Male,42,Pune,16-03-2023
2319,Customer_2319,NULL,54,Delhi,25-01-2024
2325,Customer_2325,Male,45,Bangalore,08-01-2021
2326,Customer_2326,Male,19,Mumbai,12-10-2022
2327,Customer_2327,Male,59,Pune,26-12-2018
2329,Customer_2329,Female,47,Bangalore,20-10-2023
2331,Customer_2331,NULL,26,Bangalore,03-08-2023
2332,Customer_2332,Female,62,Pune,27-01-2020
2335,Customer_2335,Female,50,Bangalore,06-06-2022
2337,Customer_2337,Male,38,Mumbai,14-09-2018
2342,Customer_2342,Female,41,Pune,13-01-2023
2343,Customer_2343,Female,61,Hyderabad,04-02-2020
2345,Customer_2345,NULL,67,Hyderabad,30-06-2019
2346,Customer_2346,Male,47,Mumbai,08-01-2022
2349,Customer_2349,NULL,43,Pune,21-08-2018
2350,Customer_2350,NULL,67,Hyderabad,08-09-2024
2351,Customer_2351,Female,19,Bangalore,22-03-2019
2352,Customer_2352,NULL,43,Hyderabad,11-05-2022
2354,Customer_2354,NULL,58,Mumbai,07-10-2022
2355,Customer_2355,NULL,36,Hyderabad,08-04-2019
2356,Customer_2356,Male,60,Mumbai,26-07-2024
2357,Customer_2357,NULL,52,Hyderabad,27-03-2019
2358,Customer_2358,Female,31,Bangalore,10-08-2019
2359,Customer_2359,Male,31,Delhi,06-01-2023
2362,Customer_2362,Male,37,Hyderabad,27-02-2022
2363,Customer_2363,Female,56,Bangalore,15-08-2023
2365,Customer_2365,Female,18,Hyderabad,04-08-2019
2368,Customer_2368,Male,32,Pune,07-12-2018
2369,Customer_2369,NULL,63,Hyderabad,26-08-2022
2371,Customer_2371,Male,65,Pune,11-01-2018
2372,Customer_2372,Female,42,Pune,11-07-2019
2373,Customer_2373,Female,48,Hyderabad,13-01-2021
2375,Customer_2375,Male,33,Delhi,04-01-2020
2376,Customer_2376,Female,63,Delhi,12-07-2022
2377,Customer_2377,NULL,62,Pune,29-08-2021
2379,Customer_2379,Female,18,Hyderabad,25-03-2018
2380,Customer_2380,Male,30,Pune,14-05-2022
2381,Customer_2381,Female,40,Delhi,09-10-2020
2382,Customer_2382,Male,44,Hyderabad,01-02-2022
2384,Customer_2384,NULL,39,Bangalore,27-07-2018
2389,Customer_2389,NULL,49,Delhi,07-07-2024
2390,Customer_2390,Male,54,Bangalore,05-11-2020
2391,Customer_2391,NULL,32,Hyderabad,03-08-2023
2392,Customer_2392,Male,29,Delhi,18-11-2021
2394,Customer_2394,NULL,52,Delhi,12-05-2019
2396,Customer_2396,Female,29,Delhi,27-05-2024
2398,Customer_2398,Male,62,Delhi,20-10-2020
2399,Customer_2399,NULL,64,Delhi,30-11-2021
2400,Customer_2400,Male,34,Delhi,23-11-2021
2402,Customer_2402,NULL,53,Pune,25-09-2023
2404,Customer_2404,Male,66,Mumbai,24-01-2023
2405,Customer_2405,NULL,41,Delhi,21-07-2023
2406,Customer_2406,Female,54,Hyderabad,02-07-2018
2411,Customer_2411,Male,36,Pune,11-02-2023
2412,Customer_2412,Female,37,Mumbai,27-11-2023
2413,Customer_2413,Male,20,Pune,08-08-2020
2415,Customer_2415,Male,19,Hyderabad,31-08-2023
2417,Customer_2417,Female,67,Hyderabad,30-07-2022
2419,Customer_2419,Female,62,Pune,05-09-2024
2420,Customer_2420,Female,58,Mumbai,20-08-2023
2423,Customer_2423,Female,41,Hyderabad,24-03-2021
123,Customer_123,Female,53,Unknown,13-10-2020
2424,Customer_2424,Female,66,Pune,31-05-2022
2425,Customer_2425,NULL,51,Delhi,23-10-2023
2426,Customer_2426,NULL,48,Hyderabad,05-10-2019
2428,Customer_2428,Female,29,Delhi,31-05-2019
2429,Customer_2429,Male,25,Pune,27-02-2019
2430,Customer_2430,NULL,61,Bangalore,26-03-2019
2431,Customer_2431,NULL,64,Pune,28-07-2021
2433,Customer_2433,Male,49,Pune,20-05-2018
2434,Customer_2434,Male,49,Pune,21-11-2020
2435,Customer_2435,NULL,54,Pune,25-06-2024
2436,Customer_2436,Female,30,Pune,05-01-2019
2437,Customer_2437,NULL,66,Mumbai,03-12-2020
2438,Customer_2438,Female,66,Delhi,16-05-2022
2440,Customer_2440,NULL,68,Bangalore,21-06-2023
2441,Customer_2441,NULL,45,Bangalore,24-01-2018
2442,Customer_2442,Female,49,Mumbai,30-12-2019
2443,Customer_2443,Female,59,Bangalore,13-10-2022
2444,Customer_2444,Male,30,Mumbai,17-02-2021
2445,Customer_2445,Male,32,Mumbai,01-09-2022
2446,Customer_2446,Female,28,Mumbai,28-04-2021
2447,Customer_2447,Male,70,Bangalore,19-10-2021
2448,Customer_2448,Male,64,Mumbai,11-09-2022
2449,Customer_2449,Male,19,Pune,30-09-2024
2450,Customer_2450,Male,27,Bangalore,23-11-2018
2452,Customer_2452,Male,42,Delhi,24-08-2021
2453,Customer_2453,Female,23,Mumbai,14-12-2023
2454,Customer_2454,Male,56,Pune,05-02-2022
2455,Customer_2455,Male,39,Pune,30-04-2024
2456,Customer_2456,Female,19,Bangalore,12-04-2019
2461,Customer_2461,NULL,55,Bangalore,16-07-2018
2462,Customer_2462,Male,36,Pune,17-09-2023
2463,Customer_2463,NULL,42,Mumbai,20-11-2019
2464,Customer_2464,Male,60,Delhi,27-07-2020
2465,Customer_2465,NULL,58,Pune,18-04-2019
2466,Customer_2466,NULL,62,Mumbai,18-10-2024
2467,Customer_2467,NULL,62,Hyderabad,14-09-2024
2468,Customer_2468,NULL,63,Bangalore,28-04-2021
2473,Customer_2473,Female,19,Hyderabad,10-10-2024
2475,Customer_2475,NULL,53,Delhi,17-04-2021
2477,Customer_2477,NULL,56,Bangalore,06-07-2021
2481,Customer_2481,NULL,46,Bangalore,22-03-2018
2483,Customer_2483,Female,19,Bangalore,25-11-2021
2484,Customer_2484,NULL,44,Pune,24-12-2021
2486,Customer_2486,NULL,62,Bangalore,15-07-2022
2488,Customer_2488,NULL,57,Pune,03-09-2023
2490,Customer_2490,NULL,63,Hyderabad,24-06-2019
2491,Customer_2491,NULL,44,Mumbai,24-12-2021
2492,Customer_2492,Male,20,Bangalore,01-08-2024
2493,Customer_2493,Male,63,Hyderabad,14-01-2024
2494,Customer_2494,Female,28,Bangalore,14-02-2021
2495,Customer_2495,Male,41,Bangalore,07-12-2019
2497,Customer_2497,NULL,70,Delhi,12-05-2022
2500,Customer_2500,Female,58,Pune,24-02-2024
2501,Customer_2501,Male,48,Hyderabad,06-08-2022
2505,Customer_2505,Male,42,Bangalore,17-12-2021
2509,Customer_2509,Female,60,Pune,07-03-2024
2512,Customer_2512,Male,52,Hyderabad,28-04-2021
2516,Customer_2516,NULL,69,Delhi,18-04-2022
2517,Customer_2517,NULL,32,Hyderabad,29-08-2023
2519,Customer_2519,Male,69,Mumbai,05-04-2018
2520,Customer_2520,Male,56,Pune,26-12-2018
2521,Customer_2521,Male,40,Bangalore,24-07-2020
2522,Customer_2522,Female,48,Pune,05-04-2020
2523,Customer_2523,Male,49,Delhi,02-08-2019
2524,Customer_2524,Female,34,Bangalore,16-09-2021
2525,Customer_2525,Female,20,Hyderabad,14-10-2023
2526,Customer_2526,Female,57,Hyderabad,01-12-2019
2527,Customer_2527,NULL,32,Delhi,17-05-2022
2530,Customer_2530,Female,25,Mumbai,09-02-2021
2531,Customer_2531,Male,30,Bangalore,05-04-2023
2533,Customer_2533,Female,64,Mumbai,16-05-2024
2535,Customer_2535,NULL,68,Pune,18-12-2018
2537,Customer_2537,Female,38,Mumbai,28-12-2019
2538,Customer_2538,Male,18,Hyderabad,18-03-2023
2539,Customer_2539,NULL,18,Mumbai,09-04-2022
2540,Customer_2540,NULL,23,Hyderabad,24-11-2022
2541,Customer_2541,Male,21,Hyderabad,21-10-2024
2542,Customer_2542,Female,64,Bangalore,21-11-2019
2544,Customer_2544,Female,23,Mumbai,15-06-2019
2547,Customer_2547,Male,63,Pune,20-06-2019
2548,Customer_2548,Male,41,Mumbai,23-08-2021
2549,Customer_2549,Male,52,Delhi,16-03-2022
2550,Customer_2550,Female,37,Bangalore,22-03-2023
2551,Customer_2551,NULL,34,Bangalore,09-01-2021
2552,Customer_2552,NULL,29,Delhi,10-09-2019
2554,Customer_2554,Male,39,Pune,05-08-2022
2555,Customer_2555,NULL,53,Pune,26-07-2023
2556,Customer_2556,Male,40,Pune,19-09-2019
2558,Customer_2558,Male,70,Mumbai,12-12-2023
2559,Customer_2559,NULL,61,Pune,15-08-2024
2560,Customer_2560,Female,26,Mumbai,29-01-2018
2563,Customer_2563,Male,53,Mumbai,23-02-2023
2566,Customer_2566,Male,29,Delhi,23-06-2021
2568,Customer_2568,NULL,21,Bangalore,06-06-2021
2570,Customer_2570,Female,45,Mumbai,09-09-2019
2573,Customer_2573,Female,56,Hyderabad,15-07-2021
2576,Customer_2576,Male,66,Bangalore,26-01-2019
2577,Customer_2577,Male,42,Mumbai,10-10-2024
2579,Customer_2579,Male,21,Hyderabad,01-09-2024
2584,Customer_2584,Female,59,Hyderabad,12-10-2024
2585,Customer_2585,NULL,67,Mumbai,08-08-2023
2586,Customer_2586,Female,29,Hyderabad,24-09-2020
2588,Customer_2588,Male,28,Bangalore,26-08-2021
2589,Customer_2589,Female,55,Pune,14-05-2018
2590,Customer_2590,NULL,27,Bangalore,06-07-2023
2591,Customer_2591,Male,47,Delhi,12-06-2023
2592,Customer_2592,Male,60,Bangalore,09-05-2023
2594,Customer_2594,Male,33,Hyderabad,04-04-2020
2595,Customer_2595,Male,26,Delhi,07-04-2018
2596,Customer_2596,Male,18,Bangalore,11-07-2024
2597,Customer_2597,Female,67,Delhi,28-10-2021
2600,Customer_2600,Female,28,Hyderabad,14-07-2018
2602,Customer_2602,Female,67,Delhi,27-12-2018
2603,Customer_2603,Male,27,Hyderabad,06-01-2021
2604,Customer_2604,NULL,45,Mumbai,20-01-2023
2606,Customer_2606,Male,52,Hyderabad,25-05-2020
2608,Customer_2608,NULL,45,Mumbai,17-10-2019
2609,Customer_2609,Female,68,Pune,29-11-2019
2610,Customer_2610,NULL,38,Hyderabad,14-08-2023
2611,Customer_2611,NULL,27,Pune,30-07-2023
2612,Customer_2612,Male,67,Pune,07-04-2022
2614,Customer_2614,NULL,34,Delhi,30-09-2022
2616,Customer_2616,NULL,57,Pune,14-12-2018
2618,Customer_2618,NULL,60,Bangalore,30-01-2019
2619,Customer_2619,Female,45,Pune,05-07-2021
2620,Customer_2620,Male,52,Hyderabad,06-01-2018
2622,Customer_2622,Female,66,Delhi,25-03-2018
2623,Customer_2623,Female,63,Delhi,10-02-2019
2627,Customer_2627,Male,31,Bangalore,26-06-2021
2633,Customer_2633,NULL,69,Pune,21-12-2022
2635,Customer_2635,Female,36,Bangalore,10-03-2022
2636,Customer_2636,Male,30,Pune,23-12-2021
2637,Customer_2637,Female,64,Mumbai,14-11-2022
2640,Customer_2640,Male,52,Mumbai,18-02-2023
2642,Customer_2642,NULL,38,Hyderabad,06-07-2024
2643,Customer_2643,Male,50,Bangalore,12-06-2024
2644,Customer_2644,NULL,28,Pune,27-05-2019
2646,Customer_2646,NULL,50,Mumbai,22-01-2020
2647,Customer_2647,NULL,35,Mumbai,06-03-2018
2650,Customer_2650,Female,54,Delhi,13-03-2021
2652,Customer_2652,Female,20,Hyderabad,27-05-2018
2653,Customer_2653,Female,53,Hyderabad,13-06-2019
2655,Customer_2655,NULL,53,Hyderabad,21-10-2022
2656,Customer_2656,Male,55,Mumbai,25-08-2024
2660,Customer_2660,Male,52,Hyderabad,18-01-2020
2664,Customer_2664,Female,19,Bangalore,03-09-2022
2665,Customer_2665,Female,28,Mumbai,25-09-2020
2667,Customer_2667,Male,21,Pune,01-11-2021
2668,Customer_2668,Male,65,Delhi,29-09-2018
2669,Customer_2669,NULL,62,Hyderabad,07-04-2020
2672,Customer_2672,NULL,52,Pune,25-08-2020
2673,Customer_2673,Male,54,Mumbai,16-01-2020
2674,Customer_2674,NULL,57,Pune,05-05-2020
2677,Customer_2677,NULL,67,Bangalore,20-08-2019
2678,Customer_2678,NULL,40,Hyderabad,25-04-2019
2679,Customer_2679,Female,63,Hyderabad,23-09-2022
2681,Customer_2681,NULL,31,Bangalore,17-08-2018
2683,Customer_2683,Female,46,Hyderabad,29-01-2023
2684,Customer_2684,Male,64,Bangalore,20-05-2023
2685,Customer_2685,NULL,20,Mumbai,16-11-2022
2686,Customer_2686,Female,69,Hyderabad,07-03-2024
2687,Customer_2687,Male,20,Pune,15-10-2019
2688,Customer_2688,NULL,60,Bangalore,11-06-2019
2689,Customer_2689,Male,23,Mumbai,21-05-2022
2690,Customer_2690,Female,54,Hyderabad,18-02-2023
2691,Customer_2691,Female,44,Delhi,16-08-2023
2692,Customer_2692,NULL,43,Delhi,29-09-2023
2695,Customer_2695,Male,31,Delhi,05-12-2018
2696,Customer_2696,NULL,32,Hyderabad,15-02-2019
2697,Customer_2697,Female,69,Bangalore,25-12-2022
2699,Customer_2699,NULL,58,Pune,27-04-2024
2700,Customer_2700,NULL,60,Delhi,15-02-2022
2701,Customer_2701,NULL,22,Bangalore,11-01-2023
2704,Customer_2704,Male,58,Hyderabad,07-02-2020
2705,Customer_2705,Male,40,Mumbai,26-04-2020
2707,Customer_2707,Male,50,Hyderabad,25-11-2023
2708,Customer_2708,Male,49,Bangalore,13-05-2022
2711,Customer_2711,Female,56,Pune,14-02-2022
2714,Customer_2714,Male,21,Bangalore,07-07-2020
2715,Customer_2715,Male,55,Hyderabad,04-05-2022
2717,Customer_2717,Male,41,Delhi,01-03-2020
2719,Customer_2719,Male,56,Delhi,09-01-2018
2722,Customer_2722,Male,27,Bangalore,19-11-2020
2723,Customer_2723,Female,62,Mumbai,16-11-2022
2727,Customer_2727,NULL,47,Hyderabad,23-04-2019
2728,Customer_2728,Male,28,Delhi,03-02-2023
2729,Customer_2729,Male,24,Mumbai,29-04-2022
2733,Customer_2733,NULL,30,Pune,21-06-2024
2734,Customer_2734,Female,55,Pune,16-04-2024
2735,Customer_2735,Male,37,Hyderabad,05-08-2022
2738,Customer_2738,Female,32,Mumbai,18-07-2021
2739,Customer_2739,Female,42,Hyderabad,16-04-2023
2743,Customer_2743,Female,41,Hyderabad,17-10-2020
2744,Customer_2744,Male,58,Pune,03-07-2022
2751,Customer_2751,Male,53,Hyderabad,19-05-2018
2752,Customer_2752,Male,48,Mumbai,25-06-2021
2753,Customer_2753,Male,34,Hyderabad,31-05-2024
2754,Customer_2754,Male,63,Delhi,30-03-2018
2755,Customer_2755,Female,67,Hyderabad,19-01-2021
2757,Customer_2757,Female,55,Pune,07-09-2019
2759,Customer_2759,Male,19,Delhi,25-05-2020
2760,Customer_2760,Female,52,Delhi,07-10-2018
2761,Customer_2761,Female,66,Delhi,26-09-2022
2764,Customer_2764,NULL,21,Bangalore,24-05-2018
2765,Customer_2765,NULL,41,Delhi,12-11-2022
2766,Customer_2766,NULL,31,Delhi,23-11-2022
2768,Customer_2768,NULL,44,Pune,09-11-2020
2769,Customer_2769,NULL,29,Delhi,14-03-2021
2771,Customer_2771,Male,41,Pune,01-01-2018
2774,Customer_2774,NULL,52,Mumbai,05-07-2018
2775,Customer_2775,Male,49,Mumbai,26-04-2019
2778,Customer_2778,NULL,28,Hyderabad,04-08-2022
2779,Customer_2779,Male,38,Mumbai,13-01-2023
2780,Customer_2780,NULL,31,Mumbai,06-10-2019
2782,Customer_2782,Male,28,Pune,12-01-2020
2783,Customer_2783,Male,30,Delhi,26-10-2019
2785,Customer_2785,Male,30,Pune,02-06-2018
2786,Customer_2786,Male,18,Mumbai,16-12-2019
2787,Customer_2787,NULL,58,Delhi,04-12-2021
2789,Customer_2789,Female,61,Mumbai,26-08-2021
2792,Customer_2792,NULL,70,Bangalore,18-06-2024
2793,Customer_2793,NULL,58,Delhi,16-02-2019
2794,Customer_2794,NULL,21,Mumbai,02-02-2021
2795,Customer_2795,NULL,69,Bangalore,09-04-2019
2797,Customer_2797,NULL,70,Hyderabad,09-10-2022
2798,Customer_2798,Female,35,Pune,11-10-2021
2799,Customer_2799,NULL,38,Mumbai,27-06-2022
2801,Customer_2801,NULL,21,Hyderabad,02-02-2023
2802,Customer_2802,Male,50,Pune,20-02-2023
2803,Customer_2803,Female,43,Hyderabad,16-05-2022
2804,Customer_2804,Male,69,Hyderabad,09-09-2022
2805,Customer_2805,NULL,31,Delhi,07-05-2023
2806,Customer_2806,Female,30,Bangalore,30-06-2022
2807,Customer_2807,Male,56,Delhi,19-05-2022
2808,Customer_2808,Male,47,Mumbai,12-04-2018
2809,Customer_2809,Female,53,Bangalore,22-09-2020
2811,Customer_2811,Female,64,Hyderabad,11-12-2018
2813,Customer_2813,NULL,50,Mumbai,04-06-2019
2816,Customer_2816,Male,67,Delhi,26-01-2021
2817,Customer_2817,Male,30,Mumbai,13-03-2024
2818,Customer_2818,NULL,47,Mumbai,26-08-2020
2821,Customer_2821,Male,58,Mumbai,16-01-2019
2823,Customer_2823,Female,38,Bangalore,20-07-2023
2824,Customer_2824,Female,61,Mumbai,14-12-2020
2826,Customer_2826,NULL,57,Bangalore,22-11-2018
2827,Customer_2827,Female,31,Hyderabad,25-09-2024
2828,Customer_2828,NULL,25,Delhi,23-10-2022
2829,Customer_2829,Female,45,Hyderabad,16-06-2022
2831,Customer_2831,Male,65,Pune,01-07-2020
2833,Customer_2833,Male,35,Bangalore,04-05-2022
2834,Customer_2834,Female,61,Pune,01-05-2020
2835,Customer_2835,Female,47,Mumbai,19-11-2020
2836,Customer_2836,Male,66,Bangalore,11-07-2019
2837,Customer_2837,NULL,67,Bangalore,03-07-2024
2838,Customer_2838,NULL,21,Delhi,21-04-2021
2839,Customer_2839,NULL,58,Bangalore,23-01-2019
2842,Customer_2842,NULL,43,Mumbai,15-08-2023
2710,Customer_2710,NULL,36,Unknown,24-05-2022
2844,Customer_2844,Male,20,Bangalore,15-05-2024
2845,Customer_2845,NULL,55,Mumbai,12-08-2022
2848,Customer_2848,Male,58,Delhi,23-01-2020
2849,Customer_2849,Male,59,Hyderabad,04-06-2018
2850,Customer_2850,NULL,45,Hyderabad,21-08-2020
2852,Customer_2852,Male,44,Delhi,29-09-2022
2855,Customer_2855,Female,65,Mumbai,21-11-2023
2857,Customer_2857,Female,59,Delhi,27-04-2023
2861,Customer_2861,Female,62,Hyderabad,01-10-2024
2864,Customer_2864,Female,62,Pune,25-02-2024
2865,Customer_2865,Female,40,Pune,10-01-2018
2866,Customer_2866,NULL,68,Hyderabad,11-09-2023
2867,Customer_2867,Female,58,Hyderabad,01-05-2022
2868,Customer_2868,NULL,66,Mumbai,18-08-2019
2870,Customer_2870,NULL,41,Bangalore,21-08-2018
2872,Customer_2872,Female,62,Pune,25-10-2023
2873,Customer_2873,NULL,29,Mumbai,16-03-2018
2874,Customer_2874,NULL,43,Mumbai,12-04-2024
2875,Customer_2875,Female,31,Bangalore,05-11-2021
2878,Customer_2878,Female,68,Hyderabad,09-04-2020
2880,Customer_2880,Male,44,Delhi,12-06-2024
2881,Customer_2881,NULL,35,Pune,13-07-2018
2882,Customer_2882,Male,44,Pune,23-05-2018
2884,Customer_2884,NULL,39,Bangalore,28-11-2018
2887,Customer_2887,NULL,35,Pune,07-09-2024
2888,Customer_2888,Female,52,Delhi,09-05-2018
2889,Customer_2889,NULL,70,Hyderabad,12-05-2019
2890,Customer_2890,Female,58,Delhi,10-08-2024
2892,Customer_2892,NULL,56,Bangalore,17-04-2023
2895,Customer_2895,NULL,33,Delhi,15-03-2022
2896,Customer_2896,NULL,67,Delhi,03-11-2022
2897,Customer_2897,NULL,20,Pune,02-12-2020
2901,Customer_2901,Female,36,Bangalore,25-07-2020
2902,Customer_2902,Male,37,Mumbai,21-05-2022
2903,Customer_2903,NULL,30,Bangalore,29-07-2024
2904,Customer_2904,NULL,61,Hyderabad,11-12-2020
2906,Customer_2906,Female,39,Hyderabad,06-01-2019
2908,Customer_2908,Female,28,Pune,11-11-2018
2910,Customer_2910,NULL,27,Delhi,15-10-2023
2911,Customer_2911,Female,55,Pune,19-06-2023
2913,Customer_2913,Female,45,Mumbai,03-06-2022
2914,Customer_2914,NULL,19,Delhi,14-02-2022
2918,Customer_2918,NULL,40,Bangalore,16-02-2023
2919,Customer_2919,Female,49,Mumbai,25-10-2020
2921,Customer_2921,NULL,65,Mumbai,25-07-2024
2922,Customer_2922,Female,69,Hyderabad,28-02-2020
2924,Customer_2924,Male,36,Bangalore,15-09-2020
2927,Customer_2927,NULL,68,Pune,20-07-2019
2931,Customer_2931,NULL,55,Bangalore,24-07-2020
2932,Customer_2932,NULL,27,Delhi,01-10-2019
2933,Customer_2933,Female,36,Bangalore,07-05-2023
2935,Customer_2935,Male,31,Hyderabad,11-08-2023
2936,Customer_2936,NULL,23,Mumbai,03-05-2022
2937,Customer_2937,NULL,22,Mumbai,01-01-2021
2938,Customer_2938,NULL,23,Mumbai,04-07-2024
2943,Customer_2943,Male,49,Delhi,19-03-2022
2944,Customer_2944,Female,44,Mumbai,23-12-2023
2945,Customer_2945,Male,47,Hyderabad,07-08-2021
2946,Customer_2946,Male,58,Delhi,03-04-2022
2948,Customer_2948,NULL,46,Pune,14-03-2023
2949,Customer_2949,Female,48,Hyderabad,05-04-2022
2951,Customer_2951,Female,20,Hyderabad,25-04-2020
2954,Customer_2954,Male,21,Hyderabad,12-07-2024
2956,Customer_2956,Male,29,Hyderabad,19-04-2018
2958,Customer_2958,Male,28,Mumbai,21-03-2022
2959,Customer_2959,NULL,40,Bangalore,02-02-2018
2960,Customer_2960,Male,46,Hyderabad,10-01-2021
2962,Customer_2962,Female,35,Hyderabad,15-07-2020
2963,Customer_2963,Male,52,Delhi,23-02-2023
2964,Customer_2964,NULL,42,Hyderabad,25-12-2018
2965,Customer_2965,Female,40,Delhi,06-08-2023
2966,Customer_2966,Female,19,Delhi,19-08-2022
2967,Customer_2967,Female,43,Delhi,21-06-2021
2968,Customer_2968,Male,26,Mumbai,10-02-2018
2971,Customer_2971,Male,24,Mumbai,07-03-2020
2977,Customer_2977,Female,55,Hyderabad,26-08-2022
2979,Customer_2979,NULL,20,Pune,30-10-2020
2980,Customer_2980,Female,41,Delhi,17-07-2018
2981,Customer_2981,Male,22,Pune,03-11-2018
2982,Customer_2982,NULL,32,Bangalore,11-01-2021
2984,Customer_2984,Female,42,Hyderabad,16-07-2020
2987,Customer_2987,NULL,26,Mumbai,12-05-2019
2989,Customer_2989,NULL,22,Delhi,23-04-2023
2992,Customer_2992,Male,28,Hyderabad,21-06-2021
2993,Customer_2993,Female,58,Bangalore,29-07-2020
2996,Customer_2996,NULL,57,Delhi,06-01-2023
